,city_development_index,experience,last_new_job,training_hours,target,gender_Male,gender_Other,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,education_level_Phd,education_level_Undergraduate,cdi_bucket_medium_human_development,cdi_bucket_high_human_development,cdi_bucket_very_high_human_development,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Startup Company,company_type_Unknown,major_STEM
10241,0.92,21,2,50,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10242,0.897,21,1,68,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10245,0.624,16,2,64,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
10247,0.92,21,1,72,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10248,0.624,1,0,128,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
10249,0.624,13,3,53,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10250,0.624,16,1,30,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10252,0.856,8,2,22,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10253,0.855,15,0,334,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10256,0.74,6,2,136,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
10257,0.802,18,2,50,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10258,0.924,5,1,126,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10259,0.698,1,0,74,1.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
10260,0.91,10,1,20,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10261,0.926,21,2,50,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10262,0.624,17,3,42,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10264,0.887,13,5,106,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10266,0.624,14,1,87,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
10267,0.923,21,1,26,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10268,0.92,21,3,54,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10269,0.802,11,1,20,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10271,0.92,21,5,70,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10272,0.926,17,5,19,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10273,0.913,11,2,62,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10274,0.855,8,2,24,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10276,0.91,8,5,87,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10277,0.926,11,1,22,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10278,0.92,19,5,294,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10280,0.698,13,0,131,0.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
10282,0.579,8,1,21,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
10283,0.802,10,5,73,0.0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
10285,0.939,21,2,65,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10286,0.624,5,1,7,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10287,0.624,10,1,286,1.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
10288,0.89,7,1,31,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
10290,0.624,3,2,88,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10291,0.91,4,0,21,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10292,0.624,1,1,7,0.0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
10293,0.802,6,1,141,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
10294,0.55,2,1,97,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
10295,0.92,0,2,8,1.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
10297,0.555,8,0,12,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
10300,0.527,3,0,28,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
10301,0.92,17,4,4,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10303,0.92,21,5,42,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10307,0.92,7,1,22,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
10308,0.92,2,1,39,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10310,0.913,13,2,72,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10312,0.92,21,2,308,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
10313,0.939,21,5,52,0.0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
10314,0.802,10,0,42,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10317,0.92,2,1,52,0.0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
10318,0.926,8,2,53,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10319,0.92,1,0,117,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
10320,0.92,21,4,28,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10321,0.624,6,1,28,1.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
10323,0.897,21,5,43,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10325,0.923,19,5,31,0.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
10326,0.925,21,5,102,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10327,0.91,21,1,77,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10328,0.897,10,2,80,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10329,0.698,9,5,20,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
10330,0.55,0,0,43,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10331,0.92,15,3,50,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10333,0.843,15,5,59,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10334,0.903,12,3,54,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
10335,0.92,4,1,94,0.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
10336,0.555,0,1,42,0.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
10338,0.897,3,5,22,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10339,0.512,13,1,51,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
10341,0.92,18,4,45,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10342,0.92,14,0,88,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10343,0.91,18,5,52,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10346,0.698,9,2,48,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
10348,0.92,18,3,57,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10349,0.887,12,1,100,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10350,0.843,7,0,15,0.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
10351,0.92,21,5,25,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10353,0.624,16,2,96,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10354,0.91,5,5,6,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10355,0.897,5,1,9,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10357,0.924,10,2,144,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10358,0.92,17,2,28,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10359,0.92,10,1,57,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10360,0.55,4,1,43,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
10361,0.91,13,1,178,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10366,0.92,21,5,10,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10368,0.624,21,5,4,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10369,0.939,11,1,46,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10370,0.92,3,3,106,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10373,0.624,0,5,78,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10374,0.92,8,1,23,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10375,0.92,11,2,34,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10378,0.92,14,4,150,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10379,0.897,9,1,5,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10381,0.897,8,1,84,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
10382,0.698,0,1,56,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10385,0.624,6,5,161,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10386,0.624,6,1,68,1.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
10387,0.926,21,5,72,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10388,0.836,21,1,60,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10389,0.91,14,2,262,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10392,0.925,7,1,20,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10393,0.926,11,3,80,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10396,0.843,5,1,10,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10400,0.847,21,3,150,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10401,0.448,5,2,36,0.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
10402,0.698,20,2,132,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
10404,0.698,7,0,42,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10407,0.754,14,2,288,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
10409,0.897,6,1,158,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10410,0.6890000000000001,10,1,52,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
10411,0.925,6,2,6,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10414,0.624,4,1,64,1.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10415,0.794,10,2,7,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10416,0.92,3,2,107,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
10417,0.804,9,5,98,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10419,0.913,4,1,222,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10420,0.624,7,2,162,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10421,0.926,14,0,22,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10422,0.682,7,1,73,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10423,0.624,10,1,22,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
10424,0.8959999999999999,21,5,18,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10425,0.8270000000000001,21,5,16,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10431,0.92,16,1,65,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10432,0.899,0,1,50,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10433,0.887,16,1,212,1.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
10435,0.939,13,1,161,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10436,0.91,15,1,53,0.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10437,0.924,6,3,150,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10438,0.92,20,5,22,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10439,0.92,4,0,108,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10445,0.926,9,1,92,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10448,0.92,15,1,15,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10450,0.91,10,1,28,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10451,0.924,14,1,53,0.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
10452,0.897,4,1,47,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
10453,0.92,6,1,36,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10455,0.804,15,5,42,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10456,0.624,6,2,42,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10457,0.92,21,5,11,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10459,0.92,20,3,39,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10460,0.92,16,2,50,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10461,0.92,6,4,25,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10462,0.91,16,5,18,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10463,0.926,12,4,15,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10464,0.855,13,4,70,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10465,0.91,21,2,48,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10466,0.939,21,5,33,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10468,0.92,10,3,15,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10469,0.843,8,1,16,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10470,0.924,5,1,61,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10471,0.92,16,2,52,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10472,0.92,21,5,69,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
10474,0.624,6,1,75,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10475,0.924,5,1,16,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10482,0.923,9,4,101,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10483,0.878,5,1,26,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10484,0.624,7,2,84,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
10486,0.924,9,1,11,1.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
10488,0.939,21,1,10,0.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
10489,0.856,11,2,94,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10495,0.939,21,5,24,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10497,0.949,6,5,127,0.0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
10499,0.92,5,5,94,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10500,0.91,21,2,17,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10502,0.92,10,3,52,0.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
10503,0.92,1,1,55,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
10505,0.91,7,1,29,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10506,0.923,19,5,30,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10507,0.899,21,1,135,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10511,0.624,5,2,5,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
10512,0.939,10,2,11,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10514,0.682,5,1,14,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
10515,0.91,14,1,32,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10516,0.92,9,2,47,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10518,0.855,21,5,66,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
10519,0.624,3,2,78,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10522,0.923,12,1,105,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10523,0.92,4,1,28,0.0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
10524,0.91,21,5,41,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10525,0.92,17,1,6,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10526,0.91,2,1,90,0.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
10528,0.855,9,2,43,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10529,0.926,12,2,13,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10530,0.92,21,5,224,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10532,0.92,7,1,86,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10534,0.897,14,2,44,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10536,0.92,8,2,17,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10538,0.92,3,1,222,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10539,0.939,11,5,84,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10540,0.923,11,1,44,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10541,0.92,19,1,292,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10542,0.92,9,1,52,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
10543,0.887,13,1,222,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10544,0.939,3,2,109,0.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
10546,0.92,10,1,20,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10548,0.91,21,2,78,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10549,0.884,11,1,120,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10550,0.624,4,3,4,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
10551,0.92,21,2,22,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10553,0.55,4,4,56,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10555,0.624,3,1,24,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
10558,0.92,21,2,92,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10562,0.926,21,5,12,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10563,0.625,14,0,188,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
10564,0.924,16,0,74,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10566,0.893,14,1,34,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10568,0.91,21,1,74,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10569,0.92,21,4,42,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
10571,0.91,21,1,21,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10572,0.92,5,1,50,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
10573,0.802,21,2,158,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10574,0.836,19,5,65,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10575,0.897,19,1,62,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10576,0.887,1,1,110,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10577,0.92,21,3,7,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10578,0.555,4,0,60,1.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
10580,0.884,9,3,166,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10581,0.91,21,1,51,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10582,0.949,21,5,165,0.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
10583,0.855,7,1,22,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10584,0.91,17,5,128,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10585,0.92,10,1,43,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
10586,0.949,17,1,18,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10587,0.926,21,3,9,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10591,0.91,15,1,47,0.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
10593,0.92,11,1,46,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
10594,0.92,4,1,22,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10595,0.92,21,5,130,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10596,0.897,8,1,14,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10597,0.91,21,1,19,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10598,0.8959999999999999,6,1,109,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10599,0.91,17,4,61,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10601,0.897,5,1,134,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10602,0.836,19,4,20,0.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
10603,0.855,16,5,45,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10604,0.92,21,5,53,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10605,0.91,21,4,20,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10606,0.939,14,5,112,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10608,0.8959999999999999,21,4,67,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10609,0.92,9,2,154,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10610,0.926,6,2,12,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10613,0.926,21,5,154,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10614,0.884,20,1,155,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10615,0.74,7,0,13,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10618,0.91,8,5,268,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10620,0.738,7,1,48,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
10621,0.855,10,3,14,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10622,0.836,16,5,26,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10624,0.92,2,2,70,0.0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
10625,0.92,3,0,10,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
10628,0.624,15,5,5,0.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10629,0.8270000000000001,10,1,50,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
10630,0.624,5,1,16,1.0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
10631,0.8270000000000001,21,5,70,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10632,0.92,5,1,14,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10633,0.624,18,5,12,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
10634,0.924,3,2,4,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10635,0.92,4,1,19,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
10636,0.624,8,4,114,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10637,0.92,21,4,20,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10639,0.92,21,5,51,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10640,0.926,9,0,152,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10641,0.92,11,2,98,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10642,0.926,7,1,2,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10643,0.682,5,1,80,0.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
10645,0.899,6,1,53,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10648,0.92,13,4,84,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10649,0.91,10,2,12,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10651,0.92,0,5,86,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10653,0.913,5,1,40,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10655,0.624,7,2,140,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10658,0.802,21,4,37,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
10659,0.92,6,2,42,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10660,0.91,12,4,10,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10663,0.91,21,1,46,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10664,0.764,6,1,7,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
10665,0.924,21,4,92,0.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
10666,0.92,6,1,37,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
10669,0.92,18,1,136,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
